code,latitude,longitude,ipnitypes_nodes.node_id,ipnitypes_nodes.type_holder_code
,,,2183,Herbarium Hadjikyriakou
,,,2184,UAC UAC
,,,2185,"Dept. Biology, Khon Kaen University"
NYS,42.6483,-73.7617,2186,NYS
,,,2187,Herb. Miehe
,,,2188,INPA INPA/WWF
,,,2189,Herb. Chonnam Natl. Univ.
,,,2190,ACLB
,,,2191,SERBO
,,,2192,HUH
NHV,50.725151,7.08822,2193,NHV
,,,2194,Herb. G. Matzke-Hajek.
,,,2195,Herb. G. Matzke-Hajek
,,,2196,L L0351551 &
,,,2197,A?
,,,2198,Museum Mauritianum Altenburg
,,,2199,1268895
,,,2200,Herb. Kordestan Province
,,,2201,"Herb. Esfahan, Research Centre of Agricultural and Natural Resources"
,,,2202,"Herb. Shiraz, Research Centre of Agricultural and Natural Resources"
AMD,52.156624,4.48336,2203,AMD
JUA,-24.179981,-65.305344,2204,JUA
,,,2205,Jardán Botánico Lankester
,,,2206,Herb. Rav. 'et caet. isotypi'
,,,2207,BA ex Herb. Parques Nac.
,,,2208,NMW V.2004.017.21
,,,2209,NMW V.2002.17.50
LV,0,0,2210,LV
,,,2211,KUN no.
,,,2212,K sheet with corollas
,,,2213,S with dupl.
,,,2214,Taraxaca Exs. no.
,,,2215,CFL
,,,2216,JBL Spirit
SMDB,-29.708271,-53.726242,2217,SMDB
,,,2218,NMNS
BSID,17.34939,78.416817,2219,BSID
,,,2220,IBSC [more than one isotype at IBSC]
,,,2221,CAS flowers and fruits in spirit collection
,,,2222,P (5 duplicates)
DCH,35.488697,-80.830124,2223,DCH
,,,2224,National University of Laos Faculty of Science
,,,2225,National University of Laos Faculty of Forestry
,,,2226,Lao Forest Research Centre
ABD,57.1675,2.1035,2227,ABD
,,,2228,"Herb. State Forest Research Institute, Arunachal Pradesh"
VBGI,43.130575,131.923777,2229,VBGI
,,,2230,DLSU
,,,2231,DLSU-D
,,,2232,"Herb. Biol. Dept., Univ. Antananarivo"
,,,2233,BA BA
,,,2234,06328385
,,,2235,SRGH sub Plowes
,,,2236,05935881
ENS,30.3,109.48333,2237,ENS
HEM,16.767839,-93.114929,2238,HEM
THS,35.99754,140.220795,2239,THS
,,,2240,Viane Herb.
,,,2241,Herb. Bu-Ali-Sina University
,,,2242,M. Ranjbar Herb.
BASU,34.79233,48.48837,2243,BASU
,,,2244,Ghazvin Research Center Herbarium
,,,2245,Bu-Ali Sina University Herbarium
,,,2246,LZDI
MERC,8.627834,-71.150268,2247,MERC
,,,2248,Sultan Qaboos University
,,,2249,00539152
,,,2250,00539161
,,,2251,Herb. P.Fraga
,,,2252,NHU
,,,2253,156227
,,,2254,Osmangazi Univ. Herb.
,,,2255,DAPIF
,,,2256,XTBG
RANG,16.832914,96.121666,2257,RANG
,,,2258,DIX
MAC,-9.640474,-35.745403,2259,MAC
,,,2260,NFU
,,,2261,744367
,,,2262,744368
,,,2263,753099
,,,2264,ICTF
,,,2265,G-BOISS
,,,2266,Sp
KH,37.779579,127.163383,2267,KH
,,,2268,SCMI
,,,2269,07448961
UAC,50.916889,-113.987846,2270,UAC
SASK,52.132931,-106.629623,2271,SASK
,,,2272,868699
ESAL,-21.2457,-45.0062,2273,ESAL
,,,2274,Herb. Mayotte
,,,2275,Herb. R.Lorenz
TO,45.054558,7.684908,2276,TO
,,,2277,Herb. C.D.Brickell
,,,2278,Herb. Reduron
,,,2279,SING SBGO
,,,2280,GRH
,,,2281,Bartlett Arboretum Herb.
XMBG,24.439647,118.109167,2282,XMBG
,,,2283,688601
,,,2284,GRU
DUB,53.383137,-6.279062,2285,DUB
,,,2286,Herb. Pers
,,,2287,"Z Herb. T. Reichstein, TR"
,,,2288,Z Herb. T. Reichstein no.
,,,2289,M Herb. A. Eschelmüller
,,,2290,ESR
,,,2291,"Korea Plant Research Institute, Seoul"
,,,2292,F.
,,,2293,INB ex AMO
,,,2294,HN?
,,,2295,PAD HV
MSPC,45.047562,9.70344,2296,MSPC
VER,45.44157,10.99264,2297,VER
,,,2298,CANb
,,,2299,King Abdulaziz University Herbarium
,,,2300,LL/TEX
,,,2301,030775
,,,2302,030777
,,,2303,"National University of Laos, Faculty of Science"
,,,2304,NHC
,,,2305,Herb.. Haldianum
,,,2306,992071956
,,,2307,992071935
,,,2308,Res. Inst. Evolutionary Biol. Setagaya
,,,2309,Kongunadu Arts and Science College Herbarium
SZG,22.561522,114.166367,2310,SZG
WHB,48.235046,16.337759,2311,WHB
,,,2312,174118
,,,2313,174120
,,,2314,Herb. Brandstetter
,,,2315,Herb. Meierott
SIB,45.785648,24.137083,2316,SIB
,,,2317,Herb. Brandstätter
,,,2318,NMW V.2005.1.1
,,,2319,Herb. Soldano
LISE,38.697674,-9.308014,2320,LISE
,,,2321,CAPHUP
,,,2322,"Herb. Nezahat Gökyi?it Botanic Garden, ?stanbul"
,,,2323,USN
,,,2324,Herb. EPRIC
,,,2325,K-HFO
,,,2326,PMA?
ER,49.581589,11.03168,2327,ER
,,,2328,FXME
,,,2329,"Herb. Jardin Botanico ENA, Universidad Autonoma Chapingo"
IRBR,10.46667,-64.166672,2330,IRBR
,,,2331,"Dudley Herbarium, Stanford University"
,,,2332,Kurdistan herbarium
CCNU,30.4997,114.373,2333,CCNU
AL,36.752499,3.04197,2334,AL
TUB,48.537968,9.032574,2335,TUB
,,,2336,PERTH 07636512 [sheet 1]
,,,2337,PERTH 07636504 [sheet 2]
ULS,-29.909941,-71.246971,2338,ULS
,,,2339,Herb. Palmengarten Frankfurt a.M.
WRSL,51.117058,17.046,2340,WRSL
,,,2341,Research Center of Natural Resources and Animal Affairs of Mashhad
,,,2342,Herb. Bu-Ali-Sina Univ.
,,,2343,FUHM
FB,48.00296,7.884335,2344,FB
,,,2345,Herb. G. & W. Thiele
,,,2346,Herb. C.A.J.Kreutz
,,,2347,Herb. R. Lorenz Lo
,,,2348,Herb. Thiele
,,,2349,Herb. Dixie State College
,,,2350,04872028
BSS,30.862,77.168,2351,BSS
,,,2352,MONU
,,,2353,LEb
FNU,26.03915,119.322609,2354,FNU
HUAP,19.004061,-98.200478,2355,HUAP
,,,2356,"Department of the Environment, Phnom Penh"
,,,2357,Herb. Vásquez
ZPB,-23.02941,29.92895,2358,ZPB
,,,2359,Jardín Botánico Lankester
HFBG,45.739349,126.652008,2360,HFBG
,,,2361,Herb. der Ökologiestation des Kreises Unna
,,,2362,Herb. Jansen
MNE,51.276018,0.5203,2363,MNE
HUC,8.739439,-75.880051,2364,HUC
SARA,43.852535,18.38493,2365,SARA
,,,2366,Herb. Schmid-Hollinger
,,,2367,161121
,,,2368,12254
,,,2369,476940
,,,2370,J.B.L. spirit
PUA,38.569908,-122.44384,2371,PUA
,,,2372,036008
,,,2373,036009
,,,2374,03610
,,,2375,034359
,,,2376,034360
,,,2377,034361
,,,2378,Herb. Uhlemann
,,,2379,026557
,,,2380,026558
,,,2381,026559
,,,2382,Herb. L.J.Margetts
,,,2383,Herb. K. Jung
,,,2384,035831
,,,2385,035833
,,,2386,Herb. H. Øllgaard
,,,2387,WBA
,,,2388,CICY [5]
,,,2389,p
,,,2390,"Herbarium, National Orchid Conservation Centre, China"
,,,2391,UNIVASF
,,,2392,818877
RUNYON,25.900684,-97.49231,2393,RUNYON
,,,2394,Herb. Res. Organ. Agric. & Nat. Resources Kerman
TAD,38.451626,69.084869,2395,TAD
FAN,30.130932,112.40123,2396,FAN
,,,2397,Herb. Univ. Antananarivo
,,,2398,NCAI
,,,2399,Collection H.B.Margo?ska
,,,2400,RJ
,,,2401,"Herbarium, National Orchid Conservation Center of China"
,,,2402,525768
,,,2403,KANP
UWSP,44.52735,-89.57094,2404,UWSP
BNRH,-25.288906,30.523916,2405,BNRH
OUPR,-20.388889,-43.704544,2406,OUPR
,,,2407,GENT - Herb. T. Reichstein
,,,2408,"Lloyd Botanic Garden, Darjeeling"
,,,2409,Herbário da Embrapa Clima Temperado
CNARP,-18.872593,47.536645,2410,CNARP
GZAC,26.42922,106.672058,2411,GZAC
,,,2412,"Herb. Dept. Botany, Univ. Allahabad"
QUA,36.6167,101.7667,2413,QUA
,,,2414,Herb. Hohla
,,,2415,Herb. Otto
CORO,11.40917,-69.667221,2416,CORO
,,,2417,Herbier de recherches de DARAINA
,,,2418,MEXU MO
,,,2419,12638
,,,2420,12639
,,,2421,NWBI
HU,30.2553,102.1689,2422,HU
ZJFC,29.841885,120.205536,2423,ZJFC
KAG,31.559441,130.548767,2424,KAG
,,,2425,KON
,,,2426,AIBO
HTC,30.2553,102.1689,2427,HTC
,,,2428,Herb. Qingliangfeng Nature Reserve
GUBH,26.154724,91.661689,2429,GUBH
,,,2430,"Herbarium of Botany Department, Gauhati University, Assam"
,,,2431,EAH
,,,2432,RRLJ
,,,2433,UJP
,,,2434,1555501
,,,2435,1865287
,,,2436,1890849
,,,2437,1890840
,,,2438,262943
,,,2439,1774647
,,,2440,1774648
UNIP,-23.565,-46.6509,2441,UNIP
,,,2442,32267
,,,2443,10188
GAM,33.943068,-83.372895,2444,GAM
,,,2445,UEL
WLU,43.470688,-80.52282,2446,WLU
,,,2447,00573831
,,,2448,00067127
,,,2449,Herb. Rita Singh
,,,2450,Herb. José Luís Pérez Chiscano
,,,2451,"Herb. National Orchid Conservation Center, Shenzhen"
BARO,22.330717,73.174202,2452,BARO
,,,2453,Herb. Erciyes Univ.
DBEV,-18.914598,47.554839,2454,DBEV
,,,2455,JAUM?
,,,2456,PORT?
,,,2457,Herb. McMurtry
,,,2458,ABRI
KR,49.006718,8.402801,2459,KR
,,,2460,VLAD
,,,2461,URP
MHES,13.6754417,-89.19724722,2462,MHES
,,,2463,OHT
LINN,51.508485,-0.139327,2464,LINN
,,,2465,UIS?
,,,2466,ACECR
TEH,35.723712,51.447966,2467,TEH
,,,2468,Herb. Dr. B. A. Marathwada Univ.
,,,2469,Herb. Bozok University
,,,2470,Herb. Erciyes University
AAH,42.302269,-71.125435,2471,AAH
,,,2472,BKH
,,,2473,HNCR
UVSC,40.277856,-111.712495,2474,UVSC
,,,2475,OCNE
,,,2476,BKK
,,,2477,PAU
ARAN,43.29258,-1.95985,2478,ARAN
,,,2479,ALEJ
,,,2480,Herb. Shifman?
CNS,-16.816,145.687,2481,CNS
IRKU,52.268059,104.388893,2482,IRKU
,,,2483,Los Angeles State and County Arboretum
,,,2484,"National University of Laos, Faculty of Science herbarium"
PAUH,26.253019,-98.175262,2485,PAUH
,,,2486,"Ángel Andreetta Research Center on Andean Orchids, Gualaceo"
,,,2487,Herb. Bräuchler
,,,2488,Herb. Xinjiang Institute of Grassland
,,,2489,Hn
KOBL,50.3636417,7.559541667,2490,KOBL
,,,2491,Herbario Eizi Matuda
,,,2492,HST
BZF,-6.577002,106.91082,2493,BZF
,,,2494,HTINS
,,,2495,937624
HPL,-22.772816,-47.304344,2496,HPL
,,,2497,Fujian Daiyunshan National Nature Reserve
,,,2498,Forestry Bureau of Quanzhou City
USTH,14.610177,120.987091,2499,USTH
,,,2500,"Inst. Tropical Boiology, Ho Chi Minh City"
ULV,21.631824,-78.849503,2501,ULV
,,,2502,Wanariset
FU,33.627503,130.422936,2503,FU
,,,2504,Herb. Strid
,,,2505,CSUF
HUAZ,1.61574,-75.61187,2506,HUAZ
,,,2507,Shanghai Chenshan Botanical Garden herbarium
,,,2508,JBAG-Lainz
,,,2509,UFAC
FAUC,5.042338,-75.479919,2510,FAUC
,,,2511,AJZBY
,,,2512,H-RILOG
,,,2513,"Herb. Silva Tarouca Res. Inst., Pr?honice, Czech Republic"
BSIS,22.556789,88.351913,2514,BSIS
,,,2515,SAR ?
,,,2516,Herb. Shiraz Univ.
,,,2517,Herb. Bot. Nanchang Univ.
MTMG,45.40498,-73.936569,2518,MTMG
,,,2519,POZB
,,,2520,106548
TROY,31.79808,-85.953873,2521,TROY
CH,16.707212,-92.633949,2522,CH
SIENA,43.313942,11.3314,2523,SIENA
,,,2524,511833
,,,2525,Herb. H.Akhani
,,,2526,Herb. H.AKhani
TTN,51.650002,-1.78333,2527,TTN
JBB,4.66789,-74.0998,2528,JBB
,,,2529,CIOA
,,,2530,Herb. J.-P. Reduron
,,,2531,Herb. BOZOK
,,,2532,Herb. ERCIYES
YM,37.743177,-119.598862,2533,YM
APCR,35.295191,-93.134242,2534,APCR
OKLA,36.12322,-97.07037,2535,OKLA
STAR,35.85014,-90.679001,2536,STAR
INH,47.478619,-0.60602,2537,INH
IRK,52.239379,104.271255,2538,IRK
,,,2539,AMAZ-F
,,,2540,"Herb. Dept. Plant Science, Bharathidasan Univ."
,,,2541,PSIT
,,,2542,19801
,,,2543,19802
,,,2544,6290
HGI,41.9661,2.8313,2545,HGI
,,,2546,98661013
,,,2547,Pennsylvania State University Herbarium
,,,2548,KASCH
,,,2549,Herb. Kongunadu Arts and Science College
,,,2550,Herb. B. Wynn-Jones
,,,2551,07190336
INU,38.379883,38.017754,2552,INU
,,,2553,BOZOK
,,,2554,ERCIYES
AURO,12.009834,79.812756,2555,AURO
,,,2556,"Herbarium of QInghai-Xizang Plateau plants, Grassland Research Institute of QInghai Academy of Animal Husbandry and Veterinary Sciences"
RUPP,11.536613,104.901848,2557,RUPP
BIEL,51.9645,8.579744,2558,BIEL
,,,2559,Herb. Sfikas
OSBU,52.260578,8.049636,2560,OSBU
,,,2561,Yildirimli herbarium
,,,2562,PRe
ZAHO,45.8151,15.9722,2563,ZAHO
,,,2564,Herb. Shivaji Univ.
PCH,53.533329,-2.28333,2565,PCH
,,,2566,KL BP
,,,2567,4369444
,,,2568,4319428
,,,2569,4369443
AIX,43.527931,5.44882,2570,AIX
,,,2571,Herb. F. Médail
,,,2572,GBP
,,,2573,L L0196939 &
,,,2574,L L0180936 &
,,,2575,ERE (ERE
FCAB,-22.979925,-43.241842,2576,FCAB
,,,2577,Xiamen Botanical Garden
CEB,-0.90085,119.860352,2578,CEB
,,,2579,JCH
,,,2580,SEL OIC No.
,,,2581,IBEK
,,,2582,UNIMAS
,,,2583,HOC
,,,2584,Kashan Herbarium
GU,57.639351,18.289379,2585,GU
UPOS,37.351151,-5.97143,2586,UPOS
,,,2587,KPM-NA
,,,2588,Herbarium R.Vásquez
,,,2589,Walailak Univ. herbarium
,,,2590,Bozok Univ. Herbarium
,,,2591,ERCIYES Hb.
COR,-19.0056,-57.6339,2592,COR
,,,2593,BJFU
MVFQ,-34.863792,-56.117401,2594,MVFQ
MVJB,-34.863792,-56.117401,2595,MVJB
PAC,40.798325,-77.866188,2596,PAC
KB,37.54668,126.636383,2597,KB
KNU,35.893459,128.608276,2598,KNU
,,,2599,K scan
MARS,43.30389,5.37742,2600,MARS
,,,2601,Tex
,,,2602,CEFEO
BRN,51.105233,-2.463813,2603,BRN
RIG,56.937404,24.096719,2604,RIG
,,,2605,MILW
,,,2606,UCW
,,,2607,NHCP-NBPGR
,,,2608,NBPGR
,,,2609,MA?
,,,2610,Bri
,,,2611,UVIGO
,,,2612,BOHB
,,,2613,PHBP
,,,2614,LPB (?)
NHMR,45.329479,14.44445,2615,NHMR
DUH,28.670506,77.201096,2616,DUH
HURP,-12.132198,-76.980842,2617,HURP
,,,2618,74001
,,,2619,IL
,,,2620,07478518
LWKS,49.816392,24.02375,2621,LWKS
,,,2622,"Herb. M.J.College, Jalgaon"
,,,2623,MEDA
,,,2624,"Herb. Life Sciences School, Ningxia University"
,,,2625,"Herbarium of the Department of Plant Science, Bharathidasan University"
,,,2626,MEL 2312606 &
,,,2627,MEL 2312607 &
,,,2628,M Go-51357
,,,2629,Fi
,,,2630,Herb. Faculty Sci. National Univ. Laos
,,,2631,LAE spirit collection
,,,2632,L spirit collection
,,,2633,Eski?ehir Osmangazi Univ.Herb.
,,,2634,AAu
,,,2635,Herbarium of Urmieh University
,,,2636,00243846
,,,2637,00625635
,,,2638,00100217
,,,2639,00100218
,,,2640,00571310
,,,2641,00571311
,,,2642,Lankester Botanical Garden-Spirit collection
,,,2643,68996
,,,2644,5022325
,,,2645,BRI AQ532120 Sheet 2
HSU,32.47459,-99.734848,2646,HSU
SUNIV,59.170441,15.824015,2647,SUNIV
MUR,36.614479,-88.317802,2648,MUR
,,,2649,EKU
ANDES,4.59455,-74.07737,2650,ANDES
,,,2651,Herb. Life Sciences School of Ningxia University
,,,2652,125201
,,,2653,125207
,,,2654,125422
,,,2655,125428
,,,2656,126668
,,,2657,125395
,,,2658,herb FJFC
PPC,9.738323,118.738582,2659,PPC
CMUH,7.863223,125.051199,2660,CMUH
,,,2661,Herbarium Ravenna
,,,2662,MRCH
,,,2663,"Herbarium M.Hirth, Freiburg"
,,,2664,"Argotti Botanic Garden Herbarium, Floriana, Malta"
,,,2665,"SZB, Herbarium des Hauses der Natur"
HBIL,41.609165,0.61834,2666,HBIL
,,,2667,Herb. J.&P. Devillers-Terschuren
,,,2668,Herb. P.Devillers & J.Devillers.-Terschuren
,,,2669,00614975
STEU,-33.934441,18.869169,2670,STEU
,,,2671,Bu-Ali-Sina Univ. Herbarium
,,,2672,"Centre for Interdisciplinary Studies of Mountain and Hill Environment, University of Delhi"
,,,2673,XIFDC
,,,2674,Herb. Fac. Sci. National Univ. Laos
,,,2675,Herb. Sulivong Luang Aphay
,,,2676,NY (pro parte: specimen A and material in the pocket)
,,,2677,Herb. John Silba
,,,2678,5593806
,,,2679,YA?
,,,2680,VOLG
,,,2681,3104185
,,,2682,"Herb. Faculty of Forestry, Kasetsart Univ."
,,,2683,Herb. Thailand Natural History Museum
,,,2684,AJBG
SEMO,37.315708,-89.52744,2685,SEMO
,,,2686,Herbarium Reservati publici Kronotskii biosphaeri
,,,2687,Herb. Forestry College of Fujian Agriculture and Forestry Univ.
,,,2688,INBIAPERU
MUFE,40.98782,29.054438,2689,MUFE
,,,2690,Herb. M. Keskin
,,,2691,Herb. Bijie University
CTC,29.557934,106.456479,2692,CTC
LOD,51.776421,19.48321,2693,LOD
PRG,-6.70284,-79.9004,2694,PRG
,,,2695,LS-HAC
JPU,46.075825,18.205261,2696,JPU
,,,2697,M Du5768
,,,2698,HTC=Hangzhou Normal University
,,,2699,"H 449248,"
,,,2700,Kermanshah Research Centre herbarium
SASY,62.02,129.730423,2701,SASY
,,,2702,Herb. A.Dobignard
KSAN,-28.755072,24.741783,2703,KSAN
,,,2704,"Institute of Science, Mumbai"
,,,2705,ANG MBAng.2009.1
,,,2706,Herb. G. Delaunay
MCT,47.115688,-88.545309,2707,MCT
,,,2708,ADEN
LIMO,45.84735,1.283072,2709,LIMO
,,,2710,Herb. Bozok
,,,2711,Herb. Erciyes
MPUC,-30.047934,-51.216713,2712,MPUC
,,,2713,Herbarium of Celal Bayar University
,,,2714,"Herbarium /the National Orchid Conservation Center of China, Shenzhen (NOCC)"
,,,2715,NHNM
,,,2716,NMW V.2007.1.225
LIT,50.533669,14.13285,2717,LIT
,,,2718,NMW V.2007.1.132
,,,2719,NMW V.2001.25.74a
,,,2720,NMW V.2007.1.130
,,,2721,NMW V.2002.17.161
,,,2722,NMW V.2002.17.150
,,,2723,NMW V.2007.1.127
,,,2724,NMW V.2004.26.276
,,,2725,Herb. Bruno Cornier
,,,2726,Herb. Pierre Lieutaghi
,,,2727,NMW V.2003.19.388
,,,2728,NMW V.2002.17.074
,,,2729,NMW V.1999.33.523
,,,2730,NMW V.2007.1.125
,,,2731,NMW V.2007.1.175
,,,2732,NMW V.2007.1.131
,,,2733,NMW V.2004.3.116
,,,2734,NMW V.2008.1.3
,,,2735,NMW V.2001.025.184
,,,2736,ANAU
,,,2737,CUCV
,,,2738,"Lankester Botanic Garden, spirit"
,,,2739,IBPGR
HOH,48.7154,9.2104,2740,HOH
,,,2741,Jardin Botánico de Santa Cruz
NWH,52.628873,1.297261,2742,NWH
BAIL,50.748032,2.76133,2743,BAIL
,,,2744,038223
,,,2745,K Herbarium Hookerianum
,,,2746,Sri Paramakalyani Centre for Environ. Sci.
,,,2747,Herb. J.Gómez
CMPR,11.073318,76.059906,2748,CMPR
,,,2749,NHGC
,,,2750,Herb. J-P. Demoly
,,,2751,Herb. Hillier Gardens
,,,2752,Herb. Budakeszi
NBU,26.710589,88.352133,2753,NBU
,,,2754,Herb. Serbithang
,,,2755,Herb. Bot. Pithoragarh
,,,2756,PAL-Gr
,,,2757,Herbarium P.Delforge
,,,2758,Konya E?itim Fakültesi Otluk'u
,,,2759,MO 5939867 &
ETSU,36.308163,-82.365067,2760,ETSU
,,,2761,"HITBC 126889, 126895,"
FM,39.9389,116.3883,2762,FM
,,,2763,111109
,,,2764,111110
,,,2765,250018
,,,2766,250019
TUC,32.2545,-110.863,2767,TUC
,,,2768,HECT
,,,2769,"Jardin Botanico Herbarium, Univ. La Molina OVN/03.73.2"
,,,2770,0872574
BUCA,44.445229,26.050894,2771,BUCA
,,,2772,FIPI
,,,2773,ALBION
VNM,10.752598,106.671903,2774,VNM
,,,2775,"National Univ. Laos, Faculty of Science"
,,,2776,VDB-BRIT
KASH,34.066359,74.845691,2777,KASH
ITIC,13.70981,-89.197258,2778,ITIC
,,,2779,Herb. Osmangazi Univ.
HUI,32.601824,51.65971,2780,HUI
VALA,39.483192,-0.353673,2781,VALA
DUOF,40.906015,31.177703,2782,DUOF
,,,2783,Fukui Botanical Garden
,,,2784,Herb. Geo. B. Hinton
,,,2785,Kurdistan Herbarium
,,,2786,"Sanandaj herbarium, Research Center of Agricultural and Natural resources of Kurdistan"
,,,2787,01105808
,,,2788,National Herb. Laos
,,,2789,National University of Laos
,,,2790,314C
,,,2791,"Herb. C.Boillat in Herb. du Musée d'Histoire Naturelle de Porrentruy, Canton du Jura"
,,,2792,herb. AREA Dhamar
,,,2793,MKB
,,,2794,Herbarium of Erciyes University
,,,2795,ISO
DU,36.168067,54.324092,2796,DU
,,,2797,herb. Lubienski
LANC,54.010078,-2.786638,2798,LANC
,,,2799,MBGS
,,,2800,COL 546641 &
UFRN,-5.79618,-35.211544,2801,UFRN
HUNEB,-12.12546,-38.40826,2802,HUNEB
SAU,30.488022,103.518106,2803,SAU
BRC,51.515152,-0.089623,2804,BRC
UI,40.44873,-109.499763,2805,UI
USUUB,40.443279,-109.561297,2806,USUUB
,,,2807,SUTH
IMC,31.607685,104.732422,2808,IMC
SERG,9.006667,-10.080463,2809,SERG
,,,2810,IBUG 7323 AMO
,,,2811,"University Museum, Tokyo University"
,,,2812,Herb. Instituto Nacional de Investigaçao e Desenvolvimento Agrário (INIDA)
,,,2813,0108053
,,,2814,377017
,,,2815,"PERTH 3029905, right hand specimen with flower"
,,,2816,"PERTH 3029905, left hand branches and dupl. sheet"
NDA,46.85323,-96.79821,2817,NDA
,,,2818,Herb Strid
,,,2819,Herb. University Sains Malaysia
,,,2820,Univ. Sains Malaysia
,,,2821,HERB. Kit
,,,2822,HERB. Strid
JSY,49.183331,-2.1,2823,JSY
ATHU,37.988125,23.728739,2824,ATHU
,,,2825,FHS
,,,2826,05815274
,,,2827,Y?ld?r?ml? Otluk'u
VNF,21.021383,105.82653,2828,VNF
,,,2829,Herb. Váaquezianum
,,,2830,Herb. G.F.Craig
,,,2831,HN-LN
BACP,-34.595036,-58.440365,2832,BACP
,,,2833,"Herb. MSSRF, Kalpetta, Wayanad"
HUVA,-3.68112,-40.3432,2834,HUVA
WELC,42.302658,-71.284187,2835,WELC
,,,2836,SBXM
,,,2837,Manokwari Forestry Herbarium
,,,2838,herb. F.J.Fernández Casas
,,,2839,Herbier du Musée Jurassien des Sciences Naturelles de Porrentruy
,,,2840,"MSK 115376,"
,,,2841,Herbarium H.Königer
,,,2842,PAL-GR
,,,2843,"Herb. MLV Gov Coll., Bhilwara, Rajasthan"
,,,2844,"Herb. Bionature, Bhopal"
PESA,43.890759,12.92402,2845,PESA
,,,2846,Herb. Hirth
,,,2847,Herb. Universitatis Creatae
,,,2848,In Herb. J. & P. Devillers-Terschuren
,,,2849,Herb. ?.Y?ld?r?ml?
,,,2850,HN in fruit
,,,2851,LE in flower
,,,2852,Herb. Ernst Gunzenhauser
WII,30.282789,77.978897,2853,WII
,,,2854,"MO 3828511-2,"
,,,2855,Kerman University Herbarium
,,,2856,M BB LE96
,,,2857,L on three sheets
,,,2858,Herb. Univ. Koblenz-Landau
NHR,-2.2457,29.6192,2859,NHR
,,,2860,"Andean Orchids Research Center, Univ. Alfredo Pérez Guerrero"
,,,2861,350402
,,,2862,350403
,,,2863,564530
LUBA,-14.91667,13.5,2864,LUBA
,,,2865,Freeport Concession Herbarium
,,,2866,"HBG, Herb. Weber"
,,,2867,WE
,,,2868,Herbarium University of Sindh
,,,2869,SAr
,,,2870,FSIV
,,,2871,ARIS
KRB,-6.59715,106.793831,2872,KRB
,,,2873,"St Joseph College Herbarium, Devagiri, Kozhikode"
,,,2874,CANB 326162 & 326163 (one specimen on two sheets)
,,,2875,CANB 260277 & 260278 one collection on two sheets
,,,2876,Herb. Celal Bayar University
,,,2877,Erciyes University
HUMC,-23.5178,-46.184209,2878,HUMC
,,,2879,000441243
,,,2880,00986637
BLH,42.561901,-83.225616,2881,BLH
,,,2882,Herb. F. Verloove
,,,2883,CITES
CI,37.427998,-122.177467,2884,CI
,,,2885,Herb. Perez-Chiscano
MPH,35.7939,51.393501,2886,MPH
,,,2887,"herb. L.Meierott, Gerbrunn"
HUAL,36.840153,-2.408912,2888,HUAL
,,,2889,MUB-SURESTE
,,,2890,"CAL 255172A, 255172B,"
,,,2891,Herbarium Guiyang College of traditional Chinese medicine
,,,2892,NBG-STE
,,,2893,Konya Selçuk Üniversitesi E?itim Fakültesi Otluk'u
,,,2894,Guay
,,,2895,TIR
,,,2896,private collection Kit & Shuka
,,,2897,ACUH
,,,2898,K herb. Hookerianum
,,,2899,K herb. Benthamianum
CLP,14.18347,121.24649,2900,CLP
,,,2901,Herb. Research Org. Agric. Nat. Resources Kurdistan
,,,2902,Herb. Nauenburg
AQP,-16.412445,-71.500092,2903,AQP
,,,2904,UA-MIZ
,,,2905,BFC
,,,2906,THBB
,,,2907,Herb. Fundación Joël Lodé
ALUH,35.768781,51.39286,2908,ALUH
ISL,33.750428,73.135031,2909,ISL
,,,2910,Bozok Univ. Biology Dept. Herb.
LUCCA,43.841412,10.50944,2911,LUCCA
,,,2912,774635
,,,2913,774636
,,,2914,00190378
GZTM,26.647481,106.630103,2915,GZTM
,,,2916,Herb. Res. Inst. For. & Rangelands Khorasan
,,,2917,UFMG
KFTA,59.938156,30.314781,2918,KFTA
,,,2919,"Selçuk University, Herbarium of Education Faculty"
,,,2920,"PTBG 041866,"
,,,2921,Herb. L.Sáez
BCB,41.501255,2.090671,2922,BCB
,,,2923,Çukurova Univ. Herb.
,,,2924,"PERTH 06708196 (sheet1), 06708218 (sheet 2)"
,,,2925,PERTH 07957408 (sheet1) & 07957718 (sheet 2)
CORU,18.890175,-96.929077,2926,CORU
RRLH,32.774601,74.859802,2927,RRLH
,,,2928,"L 276819, 276822, 276828, 276830, 276831, 276848,"
LYD,-25.112675,30.474208,2929,LYD
,,,2930,MR
,,,2931,00731227
IAUH,35.659702,51.471612,2932,IAUH
,,,2933,"Herbarium of the Islamic Azad Univ., North Tehran Branch"
HUESB,-13.87364,-40.070641,2934,HUESB
,,,2935,NMW V.2010.1.1
LJS,46.047449,14.504656,2936,LJS
,,,2937,K Kew Spirit Collection no.
,,,2938,Forest Science Institute of Vietnam
JEF,38.345889,-85.820442,2939,JEF
,,,2940,CETEC
,,,2941,HXCH
,,,2942,Herb. J.Zambrano
,,,2943,Herb. Zenner
,,,2944,Herb. C.Stark
,,,2945,"PTBG 041629,"
,,,2946,"PTBG 038471, 038472, 038473,"
,,,2947,Herb. Freeport
,,,2948,CJBG
GNUG,26.58622,106.723488,2949,GNUG
,,,2950,Herb. Societatis Lugdunumensis
DEV,11.260671,75.83416,2951,DEV
,,,2952,745594
